Id,Sales
240,6440.5513
241,5491.8003
242,5071.2593
243,4228.766
244,9472.954
245,4888.5835
246,7560.6743
247,14559.39
248,6934.983
249,6484.857
250,4552.487
251,4484.576
252,6990.3
253,3846.0374
254,6251.5645
255,9425.928
256,5292.4497
257,14175.653
258,13548.124
259,4578.5117
260,7095.074
261,5012.463
262,6341.065
263,5363.5044
264,10236.488
265,6930.221
266,8300.571
267,4490.5576
268,6736.364
269,4295.445
270,8384.757
271,6609.8315
272,5835.0103
273,6258.618
274,5166.224
275,7813.3423
276,9035.577
277,5229.1694
278,9824.536
279,6386.6763
280,9051.432
281,4485.7446
282,5082.2954
283,4946.042
284,9391.501
285,6207.9663
286,7199.819
287,6852.2207
288,8260.533
289,4057.4077
290,7639.747
291,5887.606
292,3842.6233
293,13834.821
294,16560.658
295,6878.3228
296,7784.24
297,9114.203
298,10004.215
299,10080.618
300,5870.358
301,7275.77
302,5588.9883
303,7761.827
304,3992.697
305,5392.672
306,5320.173
307,5330.4116
308,7450.091
309,4711.969
310,4514.919
311,5646.2266
312,3851.8643
313,4308.717
314,5217.814
315,6401.846
316,8541.133
317,8224.238
318,7028.1895
319,5911.2812
320,5813.9976
321,10315.098
322,7577.7217
323,5355.745
324,4066.11
325,8707.708
326,4281.5884
327,6515.8345
328,3185.4067
329,4937.118
330,7479.547
331,5810.008
332,5076.886
333,7898.3096
334,8958.235
335,10846.394
336,5648.6084
337,9084.863
338,3219.6567
339,5122.1104
340,5946.363
341,3938.851
342,7865.5312
343,4918.361
344,5024.8584
345,8408.969
346,11196.502
347,7970.7
348,5110.228
349,5169.361
350,7613.4585
351,6770.6763
352,6021.31
353,4441.8955
354,6914.503
355,9036.562
356,4393.806
357,6215.8364
358,7385.811
359,7751.111
360,12506.779
361,6034.843
362,12217.612
363,6632.472
364,5081.8843
365,3551.003
366,6036.966
367,6002.337
368,4998.4253
369,7063.2417
370,4438.6475
371,4327.916
372,6737.1885
373,3484.3562
374,7617.7466
375,6254.4224
376,7499.3823
377,7992.375
378,4850.056
379,8762.013
380,6417.209
381,4833.5566
382,4850.066
383,5347.992
384,10314.086
385,6471.0547
386,4688.4
387,7479.34
388,8178.741
389,6597.886
390,6091.2725
391,8222.629
392,5337.82
393,5159.43
394,5723.567
395,8330.951
396,5814.856
397,6061.5454
398,5410.2734
399,4832.157
400,3756.2434
401,4815.773
402,7603.363
403,7850.3794
404,9996.331
405,10273.553
406,7463.826
407,4315.7144
408,4847.0366
409,10251.853
410,9476.932
411,7034.174
412,8090.3315
413,8304.212
414,5491.695
415,3896.208
416,10308.377
417,5285.2627
418,6584.8335
419,6181.4805
420,2777.614
421,10326.642
422,5374.4756
423,4873.618
424,4603.326
425,5498.06
426,6459.9976
427,7671.8374
428,6441.065
429,4264.676
430,4880.8394
431,4213.4067
432,3099.0537
433,6836.8945
434,17252.084
435,5288.3003
436,5143.483
437,6482.3135
438,4815.826
439,5239.6953
440,4324.401
441,4530.3765
442,7041.63
443,6697.8013
444,3982.5256
445,8501.386
446,5598.805
447,4909.458
448,7959.1367
449,7790.7944
450,9601.755
451,5473.4204
452,6914.953
453,4404.587
454,5542.666
455,14099.601
456,8759.374
457,5961.5146
458,4714.529
459,4483.633
460,5591.309
461,4443.8037
462,9202.594
463,4846.765
464,5450.8774
465,6599.746
466,4559.788
467,6193.9565
468,6719.6323
469,7767.8545
470,6661.936
471,4224.6284
472,5523.6143
473,6369.618
474,9312.001
475,8435.803
476,6269.5474
477,4358.867
478,7078.985
479,5774.7183
480,4267.7437
481,7176.514
482,7133.373
483,6359.892
484,5469.0815
485,6231.595
486,7313.61
487,5287.8916
488,6528.06
489,6567.3296
490,5937.365
491,8250.523
492,5529.424
493,4786.772
494,11063.289
495,5839.88
496,3734.4275
497,7867.2153
498,8466.611
499,10122.306
500,4920.4023
501,5634.5757
502,5877.2744
503,7282.992
504,5823.476
505,7665.901
506,3097.6333
507,5975.084
508,6094.0684
509,5634.4834
510,4655.342
511,6628.5312
512,8089.607
513,4396.7686
514,8052.7686
515,6381.0967
516,8246.965
517,4111.008
518,6374.492
519,5760.3823
520,6714.0444
521,8265.552
522,4313.954
523,7009.1245
524,7546.7173
525,6979.6665
526,4659.296
527,3435.7068
528,6998.387
529,6872.1826
530,7654.7676
531,7103.327
532,5423.5156
533,7784.127
534,6729.851
535,6706.065
536,7330.7466
537,5576.463
538,7613.812
539,10117.859
540,7868.1445
541,4298.192
542,5635.4624
543,4258.4395
544,0.0
545,8041.621
546,5268.2124
547,8497.48
548,4220.841
549,6828.4043
550,6330.3374
551,10005.01
552,4181.2876
553,5281.0747
554,5532.177
555,7840.71
556,4901.17
557,6949.2104
558,6998.066
559,9556.391
560,6529.679
561,6572.0703
562,5420.708
563,4548.3105
564,4825.3896
565,10244.862
566,9076.08
567,5692.94
568,14158.454
569,6090.0396
570,4964.752
571,6129.1753
572,7902.553
573,8917.06
574,6396.5737
575,7403.585
576,7610.8286
577,6855.52
578,5706.696
579,5571.344
580,5373.3623
581,4662.169
582,4123.3823
583,5300.6245
584,8366.752
585,15736.568
586,6073.9243
587,4901.981
588,6980.751
589,3634.4062
590,5844.9023
591,3622.602
592,8268.966
593,5715.085
594,6122.6865
595,12736.754
596,10091.3
597,6585.3477
598,6523.527
599,3311.4695
600,5652.1807
601,5413.2095
602,8161.2773
603,4695.769
604,3706.9312
605,5694.9536
606,5163.1406
607,7682.4487
608,6094.354
609,3225.9094
610,6872.7324
611,7589.669
612,7509.731
613,4566.2915
614,4310.4634
615,7254.9375
616,3907.5623
617,9402.21
618,5119.878
619,4862.8096
620,6375.8516
621,5885.8584
622,4410.43
623,5903.818
624,6690.3184
625,9133.567
626,9357.632
627,5513.302
628,3960.5557
629,5709.0225
630,8027.331
631,4983.773
632,6029.0566
633,6061.625
634,11287.294
635,7305.2334
636,5765.788
637,6710.18
638,4132.8027
639,8567.563
640,5629.1597
641,12652.594
642,6047.3853
643,5457.059
644,5060.1255
645,3510.6138
646,7652.19
647,17344.365
648,4136.132
649,4409.5312
650,9068.324
651,6623.786
652,6364.537
653,7656.2266
654,5897.9644
655,4941.4697
656,4597.856
657,8916.322
658,5697.5444
659,6776.389
660,6823.116
661,4600.0107
662,6954.1973
663,5305.909
664,3602.2048
665,8326.451
666,8165.238
667,4313.6733
668,6972.658
669,6419.9814
670,4221.6577
671,8758.488
672,5680.7354
673,8244.346
674,4196.2295
675,5012.8975
676,6218.438
677,0.0
678,7266.38
679,4259.4824
680,6484.2153
681,4815.617
682,5166.4707
683,5315.422
684,6414.207
685,6741.2354
686,7413.021
687,5329.8955
688,7371.0024
689,6255.097
690,8263.926
691,8667.772
692,6416.484
693,3533.3064
694,5662.929
695,7137.8965
696,4557.1245
697,10742.111
698,5624.003
699,8340.631
700,10518.058
701,5813.8335
702,4385.607
703,10206.949
704,9487.377
705,5336.2305
706,8548.176
707,9457.9375
708,5782.1074
709,5104.8296
710,6766.742
711,5640.1567
712,5309.9697
713,6865.882
714,4766.9624
715,6077.4546
716,6954.597
717,6507.8735
718,7846.985
719,5714.0
720,6605.8154
721,3717.0063
722,7435.0166
723,6737.8286
724,5695.358
725,6774.178
726,6856.3555
727,9129.181
728,5520.656
729,4831.0444
730,5670.6885
731,6590.033
732,7453.0693
733,4317.0156
734,4169.9116
735,7722.3477
736,6442.695
737,5676.22
738,7455.951
739,6071.715
740,6545.319
741,4512.034
742,3951.1343
743,6458.0884
744,6184.541
745,6587.455
746,9373.409
747,8270.576
748,4732.3354
749,8487.943
750,3583.972
751,3467.7705
752,6300.4814
753,11108.949
754,7620.996
755,7064.712
756,4812.292
757,6969.6924
758,9754.358
759,5652.927
760,7762.5503
761,6130.579
762,4418.267
763,5162.0073
764,5230.7837
765,5830.9863
766,4576.667
767,4924.2085
768,4140.085
769,6982.9814
770,7374.912
771,4804.288
772,6059.707
773,6323.7847
774,5212.7583
775,4690.7144
776,8061.9653
777,7623.076
778,5466.8057
779,4037.826
780,12301.798
781,5826.2993
782,5366.4033
783,8573.915
784,8222.08
785,7137.462
786,5657.4834
787,7243.634
788,9209.611
789,12560.459
790,4790.1797
791,4850.2886
792,4621.176
793,6722.355
794,5593.5566
795,7548.586
796,8495.795
797,5585.7656
798,4115.8506
799,6113.8896
800,7701.7227
801,4844.524
802,6759.243
803,3867.6252
804,7239.1836
805,7474.8213
806,7194.8784
807,9008.29
808,6077.176
809,3826.0747
810,5930.3027
811,7167.6943
812,7840.552
813,7215.384
814,6759.778
815,6251.45
816,4153.527
817,9146.187
818,4250.7124
819,10601.944
820,5431.9355
821,3988.4392
822,6570.3984
823,5955.084
824,6948.4243
825,7104.6626
826,3526.9548
827,4465.588
828,6753.912
829,8428.256
830,9444.764
831,4683.16
832,5986.3174
833,7794.031
834,5927.876
835,5116.5327
836,9405.07
837,7920.5913
838,11045.388
839,3969.9656
840,5219.97
841,0.0
842,7773.268
843,5420.174
844,9719.413
845,6719.654
846,4610.9575
847,5091.4927
848,4298.9487
849,4884.6406
850,5989.805
851,4869.9194
852,5309.8555
853,9856.905
854,6475.462
855,19829.137
856,5805.972
857,4319.762
858,6942.8276
859,8606.963
860,5627.2583
861,6293.898
862,5410.752
863,7819.1035
864,7405.037
865,4916.0645
866,5471.5884
867,6443.947
868,7571.167
869,6484.6016
870,7674.4526
871,5320.6147
872,4400.795
873,5416.8545
874,9158.041
875,10899.819
876,9192.371
877,6985.9863
878,5107.398
879,5532.495
880,4038.5618
881,7841.6094
882,9421.807
883,8625.225
884,5626.5625
885,4886.662
886,4453.4536
887,4961.2085
888,9763.0625
889,6846.2817
890,4951.752
891,5020.2896
892,7039.36
893,3933.624
894,6789.0083
895,4012.5498
896,6024.1934
897,6941.4785
898,5203.389
899,6614.0083
900,6060.236
901,4319.2393
902,6595.4287
903,6432.8267
904,9650.569
905,5654.0044
906,7816.8203
907,6829.3003
908,9027.751
909,6486.2437
910,8879.048
911,4431.954
912,4577.5864
913,6131.945
914,5549.843
915,8416.197
916,7120.569
917,5334.284
918,6930.5454
919,6277.2656
920,9114.189
921,3901.6763
922,12578.377
923,4576.5454
924,5834.99
925,7944.703
926,5364.7554
927,5822.2246
928,6068.991
929,7007.9873
930,4831.737
931,4680.4
932,7389.733
933,7222.057
934,6800.4146
935,4361.49
936,6963.4487
937,10065.437
938,6380.199
939,4467.534
940,6256.2896
941,5849.3896
942,6679.452
943,6719.681
944,3886.0173
945,7263.8066
946,5892.68
947,6873.7974
948,6355.415
949,4366.679
950,6302.4263
951,4851.302
952,6893.5576
953,8789.015
954,4902.449
955,4998.1646
956,5696.5366
957,5530.2437
958,5315.442
959,8002.5703
960,6435.1147
961,7269.5146
962,5463.616
963,4572.627
964,6120.337
965,7458.103
966,8093.7227
967,7525.174
968,7816.029
969,5499.0054
970,8053.8667
971,5546.0405
972,7144.7036
973,8336.546
974,6336.0317
975,9508.046
976,7394.1255
977,7409.442
978,5521.9644
979,6834.4688
980,7419.1157
981,6360.8755
982,3959.1343
983,5518.594
984,7542.686
985,6913.749
986,4841.0522
987,8261.2
988,6426.7007
989,5495.042
990,5383.1997
991,5219.261
992,6974.2446
993,6823.5103
994,6457.9937
995,4938.5093
996,4688.2065
997,6442.355
998,3582.6672
999,6231.584
1000,4738.2705
1001,8269.802
1002,7037.844
1003,6308.6284
1004,8044.509
1005,5251.694
1006,4490.2583
1007,9946.038
1008,6665.899
1009,7705.0825
1010,7509.3057
1011,4892.279
1012,5632.8457
1013,5369.291
1014,7071.805
1015,10682.819
1016,5754.5703
1017,3055.3547
1018,4653.325
1019,7877.6294
1020,8663.1455
1021,5890.7363
1022,7100.7007
1023,4528.685
1024,5114.523
1025,3067.341
1026,4813.0474
1027,5650.429
1028,6217.3677
1029,7142.2417
1030,5967.5303
1031,7421.856
1032,8233.485
1033,7010.5913
1034,4406.611
1035,9055.826
1036,10691.864
1037,5898.091
1038,7528.597
1039,4695.7744
1040,6353.7603
1041,3992.5144
1042,6973.2573
1043,4931.6
1044,8437.561
1045,6823.0264
1046,8194.751
1047,8046.608
1048,5199.1836
1049,7922.356
1050,18488.441
1051,10201.144
1052,5649.9346
1053,3041.5571
1054,5820.687
1055,9235.359
1056,5580.792
1057,10722.313
1058,20147.146
1059,3617.4673
1060,4993.621
1061,8389.212
1062,4877.725
1063,9128.898
1064,6383.46
1065,6871.497
1066,3655.6274
1067,7005.9355
1068,6359.5107
1069,7057.582
1070,8113.464
1071,5927.041
1072,5430.0493
1073,6512.9136
1074,5047.366
1075,4665.3066
1076,7433.3433
1077,5526.2915
1078,5910.7217
1079,7132.0054
1080,5716.727
1081,5123.2935
1082,6885.612
1083,6902.2505
1084,7860.4883
1085,5984.617
1086,6589.402
1087,5483.8564
1088,3547.8108
1089,6111.3784
1090,6874.74
1091,4977.0234
1092,4305.257
1093,9049.152
1094,6832.1797
1095,8611.568
1096,6400.4463
1097,5494.1978
1098,5032.3975
1099,4195.5796
1100,9456.54
1101,4890.9805
1102,7556.153
1103,14496.528
1104,6930.462
1105,6444.753
1106,4554.884
1107,4451.304
1108,6950.1953
1109,3872.459
1110,6211.46
1111,9373.931
1112,5284.754
1113,14043.211
1114,13548.01
1115,4580.909
1116,7054.969
1117,4979.277
1118,6343.4624
1119,5365.9014
1120,10214.708
1121,6925.7
1122,8284.158
1123,4457.372
1124,6696.2593
1125,4297.8423
1126,8353.781
1127,6605.3105
1128,5836.369
1129,6261.0156
1130,5133.0376
1131,7808.822
1132,9019.164
1133,5231.567
1134,9789.836
1135,6382.155
1136,8999.436
1137,4452.4727
1138,5084.693
1139,4948.4395
1140,9339.504
1141,6203.4443
1142,7195.2974
1143,6812.1167
1144,8256.012
1145,4083.8296
1146,7599.6426
1147,5890.0024
1148,3824.8315
1149,13792.704
1150,16519.12
1151,6873.801
1152,7744.1353
1153,9062.206
1154,9935.253
1155,10064.204
1156,5830.2534
1157,7249.7944
1158,5591.3857
1159,7757.3057
1160,3959.4255
1161,5395.0693
1162,5322.5703
1163,5332.809
1164,7445.57
1165,4678.6973
1166,4481.648
1167,5648.6235
1168,3823.8406
1169,4311.1143
1170,5220.2114
1171,6361.741
1172,8524.72
1173,8219.717
1174,7023.667
1175,5913.6787
1176,5816.395
1177,10281.72
1178,7537.616
1179,5315.6406
1180,4092.532
1181,8691.295
1182,4308.0103
1183,6511.3135
1184,3152.1353
1185,4939.515
1186,7439.442
1187,5812.405
1188,5079.2837
1189,7893.7886
1190,8941.822
1191,10960.788
1192,5651.006
1193,9068.449
1194,3186.3853
1195,5088.924
1196,5948.7593
1197,3965.273
1198,7861.0103
1199,4885.09
1200,5027.2554
1201,8356.972
1202,11163.124
1203,7966.1797
1204,5112.625
1205,5136.175
1206,7608.936
1207,6766.1553
1208,6023.7065
1209,4444.293
1210,6909.982
1211,8984.564
1212,4396.2036
1213,6185.624
1214,7381.2896
1215,7711.0054
1216,12464.659
1217,6037.24
1218,12175.493
1219,6627.9507
1220,5048.698
1221,3517.7314
1222,6039.363
1223,6004.7344
1224,4965.2393
1225,7058.7197
1226,4441.0444
1227,4294.6445
1228,6732.6675
1229,3482.669
1230,7613.225
1231,6256.82
1232,7494.8613
1233,7964.5327
1234,4852.453
1235,8745.599
1236,6412.687
1237,4835.954
1238,4852.4634
1239,5314.8057
1240,10245.124
1241,6456.9565
1242,4655.2134
1243,7474.8184
1244,8174.22
1245,6593.3643
1246,6051.1675
1247,8170.632
1248,5340.217
1249,5126.244
1250,5690.3804
1251,8326.43
1252,5817.2534
1253,6004.249
1254,5412.6704
1255,4834.5547
1256,3733.355
1257,4818.1704
1258,7598.8413
1259,7845.858
1260,9979.917
1261,10257.14
1262,7459.305
1263,4318.112
1264,4813.8506
1265,10233.804
1266,9460.519
1267,7029.6523
1268,8038.3345
1269,8287.8
1270,5458.509
1271,3862.9363
1272,10274.999
1273,5287.66
1274,6544.728
1275,6183.878
1276,2749.505
1277,10257.681
1278,5376.872
1279,4876.015
1280,4570.14
1281,5500.4575
1282,6462.3945
1283,7631.7324
1284,6436.544
1285,4291.097
1286,4883.2363
1287,4239.828
1288,3070.9448
1289,6796.79
1290,17358.322
1291,5290.6978
1292,5145.88
1293,6442.2095
1294,4782.64
1295,5182.3994
1296,4326.7983
1297,4522.752
1298,7037.109
1299,6693.2803
1300,3954.5017
1301,8452.696
1302,5541.509
1303,4876.2725
1304,7954.6157
1305,7786.273
1306,9585.342
1307,5421.503
1308,6874.8486
1309,4409.761
1310,5509.4795
1311,14057.48
1312,8742.96
1313,5963.912
1314,4681.2573
1315,4486.0303
1316,5558.122
1317,4410.6177
1318,9186.18
1319,4849.1626
1320,5453.275
1321,6595.225
1322,4562.1855
1323,6153.852
1324,6715.111
1325,7732.577
1326,6657.415
1327,4199.5415
1328,5526.0117
1329,6365.096
1330,9295.587
1331,8383.806
1332,6270.844
1333,4325.5957
1334,7074.464
1335,5740.375
1336,4234.558
1337,7171.993
1338,7109.753
1339,6362.2896
1340,5471.479
1341,6233.992
1342,7309.0884
1343,5254.7056
1344,6523.538
1345,6562.8076
1346,5939.7617
1347,8244.828
1348,5531.8213
1349,4753.5005
1350,11029.91
1351,5799.775
1352,3706.4038
1353,7827.11
1354,8450.198
1355,10105.894
1356,4887.216
1357,5636.973
1358,5879.6714
1359,7278.47
1360,5783.3716
1361,7661.38
1362,3069.5242
1363,5934.98
1364,6096.4653
1365,5636.8804
1366,4622.07
1367,6624.01
1368,8085.0854
1369,4399.1655
1370,8000.7715
1371,6376.5747
1372,8242.443
1373,4137.4297
1374,6376.889
1375,5762.78
1376,6709.5234
1377,8242.438
1378,4280.7676
1379,6969.02
1380,7542.1963
1381,6975.146
1382,4661.693
1383,3402.4353
1384,6993.866
1385,6810.5537
1386,7650.246
1387,7063.2227
1388,5425.9126
1389,7779.606
1390,6672.555
1391,6665.9604
1392,7326.225
1393,5519.1665
1394,7573.707
1395,10067.525
1396,7863.623
1397,4264.9204
1398,5637.86
1399,4225.253
1400,0.0
1401,8009.5537
1402,5270.61
1403,8449.483
1404,4247.2627
1405,6823.8823
1406,6290.232
1407,9988.596
1408,4207.7095
1409,5283.472
1410,5498.9897
1411,7800.605
1412,4903.5674
1413,6944.689
1414,6993.545
1415,9539.977
1416,6525.1577
1417,6567.5493
1418,5423.1055
1419,4515.0386
1420,4827.787
1421,10175.9
1422,9059.668
1423,5695.3374
1424,14116.334
1425,6049.934
1426,4967.1494
1427,6089.071
1428,7898.032
1429,8900.6455
1430,6392.052
1431,7363.48
1432,7606.3076
1433,6850.9985
1434,5709.093
1435,5566.757
1436,5340.0903
1437,4664.566
1438,4121.695
1439,5260.52
1440,8350.339
1441,15694.448
1442,6033.819
1443,4868.795
1444,6940.6465
1445,3660.8284
1446,5847.3
1447,3589.3306
1448,8216.969
1449,5717.4824
1450,6082.5825
1451,12659.053
1452,10074.887
1453,6587.745
1454,6525.9243
1455,3309.7822
1456,5612.0767
1457,5415.606
1458,8156.756
1459,4717.2417
1460,3733.353
1461,5697.35
1462,5165.538
1463,7677.9277
1464,6096.7515
1465,3192.638
1466,6868.211
1467,7549.5645
1468,7469.626
1469,4580.931
1470,4336.8853
1471,7214.8325
1472,3933.984
1473,9385.797
1474,5122.275
1475,4829.6235
1476,6378.249
1477,5888.256
1478,4412.8276
1479,5863.713
1480,6650.2134
1481,9117.154
1482,9341.218
1483,5515.6987
1484,3958.8684
1485,5711.4194
1486,8022.81
1487,4986.1704
1488,5988.952
1489,6021.5205
1490,11253.915
1491,7300.7124
1492,5768.185
1493,6705.6587
1494,4159.2246
1495,8515.566
1496,5631.5566
1497,12758.249
1498,6049.7817
1499,5430.4517
1500,5026.94
1501,3477.3423
1502,7616.084
1503,17302.828
1504,4102.946
1505,4411.928
1506,9016.326
1507,6619.265
1508,6366.9346
1509,7651.7056
1510,5896.4053
1511,4943.867
1512,4565.34
1513,8864.325
1514,5657.44
1515,6771.8677
1516,6818.5947
1517,4566.8247
1518,6949.6763
1519,5308.3066
1520,3598.2053
1521,8274.454
1522,8160.7163
1523,4280.487
1524,6968.136
1525,6415.4604
1526,4248.0796
1527,8742.074
1528,5683.1323
1529,8239.825
1530,4222.6514
1531,4979.7114
1532,6220.8354
1533,0.0
1534,7261.859
1535,4226.2104
1536,6477.417
1537,4782.431
1538,5168.8677
1539,5300.8687
1540,6416.604
1541,6736.7144
1542,7408.4995
1543,5332.292
1544,7366.481
1545,6214.9927
1546,8211.93
1547,8651.359
1548,6411.9624
1549,3564.8904
1550,5665.326
1551,7133.375
1552,4559.522
1553,10708.732
1554,5626.4004
1555,8300.526
1556,10484.68
1557,5816.231
1558,4352.335
1559,10137.986
1560,9470.963
1561,5338.628
1562,8496.18
1563,9441.524
1564,5784.5044
1565,5107.227
1566,6726.6377
1567,5582.8613
1568,5312.367
1569,6861.3604
1570,4733.776
1571,6079.852
1572,6950.0757
1573,6467.7686
1574,7806.88
1575,5673.8945
1576,6601.294
1577,3693.2007
1578,7394.911
1579,6733.3076
1580,5651.1074
1581,6769.657
1582,6851.834
1583,9077.185
1584,5523.0527
1585,4833.442
1586,5673.0854
1587,6585.512
1588,7448.548
1589,4299.346
1590,4136.725
1591,7717.8267
1592,6402.59
1593,5636.1157
1594,7451.43
1595,6074.112
1596,6540.798
1597,4506.3447
1598,3923.1106
1599,6427.36
1600,6186.9385
1601,6585.8296
1602,9356.995
1603,8220.46
1604,4758.757
1605,8435.947
1606,3564.12
1607,3434.499
1608,6302.879
1609,11039.988
1610,7616.4756
1611,7038.923
1612,4793.962
1613,6965.1714
1614,9737.946
1615,5655.324
1616,7758.0293
1617,6090.474
1618,4444.6885
1619,5128.8213
1620,5233.181
1621,5785.4844
1622,4543.3955
1623,4926.606
1624,4106.899
1625,6978.4595
1626,7334.8076
1627,4806.685
1628,6019.6016
1629,6319.263
1630,5179.5723
1631,4709.12
1632,8057.4443
1633,7618.5547
1634,5469.2026
1635,4009.802
1636,12064.024
1637,5786.1953
1638,5368.801
1639,8557.502
1640,8217.559
1641,7097.3564
1642,5659.881
1643,7203.5293
1644,9157.614
1645,12482.756
1646,4756.9077
1647,4817.1025
1648,4623.573
1649,6682.2495
1650,5595.9536
1651,7544.065
1652,8443.799
1653,5588.162
1654,4082.579
1655,6116.287
1656,7697.2007
1657,4842.836
1658,6719.1377
1659,3865.938
1660,7211.1924
1661,7434.7163
1662,7190.3574
1663,8991.877
1664,6024.8027
1665,3833.6343
1666,5932.7
1667,7127.5903
1668,7836.0303
1669,7175.279
1670,6755.2563
1671,6253.8477
1672,4151.84
1673,9094.189
1674,4217.5264
1675,10568.566
1676,5434.333
1677,4014.861
1678,6565.8774
1679,5914.98
1680,6908.3193
1681,7100.141
1682,3493.6833
1683,4432.317
1684,6749.391
1685,8376.259
1686,9428.351
1687,4685.5576
1688,5988.715
1689,7770.1724
1690,5930.2725
1691,5083.3467
1692,9388.658
1693,7916.071
1694,11012.009
1695,3972.363
1696,5222.3667
1697,0.0
1698,7768.747
1699,5380.0684
1700,9703.001
1701,6715.1323
1702,4613.355
1703,5093.89
1704,4325.3706
1705,4851.369
1706,5949.7007
1707,4836.7334
1708,5252.56
1709,9804.908
1710,6435.357
1711,19787.598
1712,5808.3696
1713,4486.369
1714,7447.2646
1715,9265.646
1716,6232.4263
1717,6448.701
1718,5569.2197
1719,8244.38
1720,7765.5605
1721,5000.2217
1722,5942.2446
1723,6766.6035
1724,8088.767
1725,6864.8813
1726,8122.3
1727,5392.107
1728,4732.3755
1729,5601.2266
1730,9695.794
1731,11581.645
1732,9851.055
1733,7283.7754
1734,5351.997
1735,5724.5444
1736,4430.735
1737,8099.897
1738,9957.05
1739,9016.147
1740,5784.2656
1741,5308.609
1742,4560.4287
1743,5115.274
1744,10277.451
1745,7274.0186
1746,5065.1177
1747,5245.9097
1748,7431.9497
1749,4141.281
1750,7049.5767
1751,4093.5195
1752,6138.4404
1753,7217.953
1754,5543.8364
1755,6781.4897
1756,6195.1777
1757,4482.733
1758,7084.448
1759,6635.524
1760,9939.757
1761,5808.2134
1762,8296.543
1763,6980.034
1764,9480.355
1765,6718.0815
1766,9433.001
1767,4824.1274
1768,4997.259
1769,6414.3804
1770,5707.5225
1771,8871.894
1772,7385.8564
1773,5633.8896
1774,7099.9175
1775,6418.8926
